time,target,actual,control,p_term,i_term,source_label
2.14000000,1,0.90266682873431148,1.0969060877124175,0.19466634253137705,0.90223974518104033,闭环仿真数据，非实测
2.16000000,1,0.90651302375799081,1.0929531767147391,0.18697395248401838,0.90597922423072075,闭环仿真数据，非实测
2.18000000,1,0.91020478613542588,1.089161460514452,0.17959042772914824,0.90957103278530371,闭环仿真数据，非实测
2.20000000,1,0.91374836570874163,1.0855243667394707,0.17250326858251674,0.91302109815695409,闭环仿真数据，非实测
2.22000000,1,0.91714975842321034,1.082035590973605,0.16570048315357933,0.9163351078200257,闭环仿真数据，非实测
2.24000000,1,0.92041471666062835,1.0786890858323439,0.1591705666787433,0.91951851915360061,闭环仿真数据，非实测
2.26000000,1,0.92354875915176471,1.0754790504840006,0.15290248169647058,0.92257656878753003,闭环仿真数据，非实测
2.28000000,1,0.92655718048503422,1.0723999205980603,0.14688563902993157,0.92551428156812865,闭环仿真数据，非实测
2.30000000,1,0.92944506022785023,1.0694463587033143,0.14110987954429954,0.92833647915901463,闭环仿真数据，非实测
2.32000000,1,0.93221727167644142,1.0666132449390742,0.13556545664711717,0.931047788291957,闭环仿真数据，非实测
2.34000000,1,0.93487849024927139,1.0638956681834433,0.13024301950145722,0.93365264868198616,闭环仿真数据，非实测
2.36000000,1,0.93743320153858645,1.0612889175432698,0.12513359692282711,0.93615532062044271,闭环仿真数据，非实测
2.38000000,1,0.93988570903402091,1.0587884741910401,0.12022858193195818,0.93855989225908187,闭环仿真数据，非实测
2.40000000,1,0.94224014153162527,1.0563900035345664,0.11551971693674945,0.94087028659781691,闭环仿真数据，非实测
2.42000000,1,0.94450046024113432,1.054089347705903,0.11099907951773136,0.94309026818817154,闭环仿真数据，非实测
2.44000000,1,0.94667046560377344,1.0518825183564737,0.10665906879245313,0.9452234495640206,闭环仿真数据，非实测
2.46000000,1,0.94875380383239649,1.0497656897459318,0.10249239233520702,0.94727329741072475,闭环仿真数据，非实测
2.48000000,1,0.95075397318527111,1.0477351921127718,0.098492053629457788,0.94924313848331388,闭环仿真数据，非实测
2.50000000,1,0.95267432998436363,1.0457875053152121,0.094651340031272735,0.95113616528393929,闭环仿真数据，非实测
2.52000000,1,0.95451809438853519,1.0439192527313275,0.090963811222929625,0.95295544150839784,闭环仿真数据，非实测
2.54000000,1,0.9562883559316353,1.0421271954078617,0.087423288136729393,0.95470390727113241,闭环仿真数据，非实测
2.56000000,1,0.95798807883507298,1.0404082264475836,0.084023842329854048,0.95638438411772952,闭环仿真数据，非实测
2.58000000,1,0.95962010710405377,1.0387593656254599,0.080759785791892469,0.95799957983356743,闭环仿真数据，非实测
2.60000000,1,0.96118716941629734,1.037177754224321,0.077625661167405324,0.95955209305691558,闭环仿真数据，非实测
2.62000000,1,0.96269188381169168,1.0356606500810646,0.074616232376616631,0.96104441770444793,闭环仿真数据，非实测
2.64000000,1,0.96413676219099453,1.0342054228348192,0.071726475618010932,0.96247894721680816,闭环仿真数据，非实测
2.66000000,1,0.96552421463136096,1.0328095493688318,0.068951570737278089,0.96385797863155376,闭环仿真数据，非实测
2.68000000,1,0.96685655352616195,1.0314706094381834,0.06628689294767609,0.96518371649050727,闭环仿真数据，非实测
2.70000000,1,0.96813599755625146,1.0301862814757543,0.063728004887497081,0.96645827658825723,闭环仿真数据，非实测
2.72000000,1,0.96936467549955019,1.0289543385691748,0.061270649000899624,0.96768368956827522,闭环仿真数据，非实测
2.74000000,1,0.97054462988553225,1.0277726446017894,0.058910740228935499,0.96886190437285391,闭环仿真数据，非实测
2.76000000,1,0.97167782050093476,1.0266391505509471,0.056644358998130473,0.96999479155281654,闭环仿真数据，非实测
2.78000000,1,0.97276612775275029,1.0255518909372059,0.054467744494499426,0.97108414644270658,闭环仿真数据，非实测
2.80000000,1,0.97381135589431789,1.0245089804182981,0.052377288211364226,0.97213169220693385,闭环仿真数据，非实测
2.82000000,1,0.97481523612008869,1.0235086105219531,0.050369527759822619,0.97313908276213035,闭环仿真数据，非实测
2.84000000,1,0.97577942953441643,1.0225490465119207,0.048441140931167137,0.97410790558075366,闭环仿真数据，非实测
2.86000000,1,0.97670552999950588,1.0216286243817616,0.046588940000988233,0.97503968438077337,闭环仿真数据，非实测
2.88000000,1,0.97759506686744035,1.020745747971195,0.044809866265119291,0.97593588170607581,闭环仿真数据，非实测
2.90000000,1,0.97844950760101179,1.0198988862000118,0.043100984797976416,0.97679790140203537,闭环仿真数据，非实测
2.92000000,1,0.97927026028788267,1.0190865704147547,0.041459479424234669,0.97762709099052003,闭环仿真数据，非实测
2.94000000,1,0.98005867605242447,1.0183073918435741,0.039882647895151058,0.97842474394842305,闭环仿真数据，非实测
2.96000000,1,0.98081605136940209,1.0175599991548427,0.038367897261195827,0.97919210189364692,闭环仿真数据，非实测
2.98000000,1,0.98154363028350111,1.0168430961153048,0.036912739432997776,0.97993035668230688,闭环仿真数据，非实测
3.00000000,1,0.98224260653853368,1.0161554393436982,0.03551478692293264,0.98064065242076548,闭环仿真数据，非实测
3.02000000,1,0.98291412562000213,1.0154958361559612,0.034171748759995735,0.98132408739596544,闭环仿真数据，非实测
3.04000000,1,0.9835592867145494,1.0148631424982848,0.032881426570901207,0.98198171592738348,闭环仿真数据，非实测
3.06000000,1,0.98417914458968137,1.0142562609644334,0.03164171082063727,0.98261455014379617,闭环仿真数据，非实测
3.08000000,1,0.98477471139700856,1.0136741388938986,0.030450577205982876,0.9832235616879158,闭环仿真数据，非实测
3.10000000,1,0.98534695840212227,1.0131157665475863,0.02930608319575545,0.98380968335183094,闭环仿真数据，非实测
3.12000000,1,0.98589681764409265,1.0125801753578818,0.028206364711814702,0.98437381064606722,闭环仿真数据，非实测
3.14000000,1,0.98642518352745612,1.0120664362500569,0.027149632945087765,0.984916803304969,闭环仿真数据，非实测
3.16000000,1,0.98693291434944042,1.0115736580321104,0.026134171301119169,0.98543948673099135,闭环仿真数据，非实测
3.18000000,1,0.9874208337650654,1.011100985850258,0.025158332469869205,0.98594265338038878,闭环仿真数据，非实测
3.20000000,1,0.98788973219264997,1.0106475997073829,0.024220535614700056,0.98642706409268277,闭环仿真数据，非实测
3.22000000,1,0.98834036816215076,1.0102127130418952,0.023319263675698476,0.98689344936619672,闭环仿真数据，非实测
3.24000000,1,0.98877346960866186,1.0097955713645266,0.022453060782676282,0.9873425105818503,闭环仿真数据，非实测
3.26000000,1,0.98918973511330832,1.0093954509507013,0.021620529773383357,0.98777492117731791,闭环仿真数据，非实测
3.28000000,1,0.98958983509367549,1.0090116575862198,0.02082032981264903,0.98819132777357088,闭环仿真数据，非实测
3.30000000,1,0.98997441294582855,1.0086435253640806,0.020051174108342895,0.98859235125573774,闭环仿真数据，非实测
3.32000000,1,0.99034408613989533,1.0082904155303511,0.01931182772020934,0.98897858781014192,闭环仿真数据，非实测
3.34000000,1,0.99069944727110026,1.0079517153770974,0.018601105457799472,0.98935060991929791,闭环仿真数据，非实测
3.36000000,1,0.99104106506806655,1.007626837180442,0.017917869863866898,0.98970896731657521,闭环仿真数据，非实测
3.38000000,1,0.99136948536012337,1.0073152171819235,0.017261029279753259,0.99005418790217026,闭环仿真数据，非实测
3.40000000,1,0.99168523200528969,1.0070163146113793,0.01662953598942063,0.99038677862195867,闭环仿真数据，非实测
3.42000000,1,0.991988807780534,1.0067296107496693,0.016022384438932002,0.99070722631073727,闭环仿真数据，非实测
3.44000000,1,0.9922806952358465,1.0064546080296104,0.015438609528307001,0.9910159985013034,闭环仿真数据，非实测
3.46000000,1,0.99256135751359731,1.0061908291735648,0.014877284972805382,0.99131354420075946,闭环仿真数据，非实测
3.48000000,1,0.9928312391345927,1.0059378163661905,0.014337521730814595,0.9916002946353758,闭环仿真数据，非实测
3.50000000,1,0.99309076675218577,1.005695130460917,0.013818466495628456,0.9918766639652884,闭环仿真数据，非实测
3.52000000,1,0.99334034987574282,1.0054623502187732,0.013319300248514354,0.99214304997025871,闭环仿真数据，非实测
3.54000000,1,0.99358038156471085,1.0052390715782487,0.012839236870578308,0.99239983470767024,闭环仿真数据，非实测
3.56000000,1,0.99381123909448421,1.0050249069549224,0.012377521811031578,0.99264738514389084,闭环仿真数据，非实测
3.58000000,1,0.99403328459521823,1.0048194845696456,0.01193343080956355,0.9928860537600821,闭环仿真数据，非实测
3.60000000,1,0.99424686566469056,1.0046224478041132,0.01150626867061888,0.99311617913349448,闭环仿真数据，非实测
3.62000000,1,0.99445231595626582,1.004433454582712,0.01109536808746836,0.9933380864952438,闭环仿真数据，非实测
3.64000000,1,0.99464995574297865,1.0042521767795674,0.010700088514042694,0.99355208826552466,闭环仿真数据，非实测
3.66000000,1,0.99484009245870486,1.0040782996497666,0.010319815082590278,0.99375848456717641,闭环仿真数据，非实测
3.68000000,1,0.99502302121735497,1.0039115212837721,0.0099539575652900503,0.99395756371848221,闭环仿真数据，非实测
3.70000000,1,0.99519902531098303,1.003751552084077,0.009601949378033936,0.99414960270604291,闭环仿真数据，非实测
3.72000000,1,0.99536837668766975,1.0035981142631965,0.0092632466246604928,0.99433486763853607,闭环仿真数据，非实测
3.74000000,1,0.99553133641000247,1.0034509413621311,0.0089373271799950693,0.99451361418213602,闭环仿真数据，非实测
3.76000000,1,0.99568815509494102,1.0033097777884563,0.0086236898101179627,0.99468608797833835,闭环仿真数据，非实测
3.78000000,1,0.995839073335828,1.0031743783732492,0.0083218533283440088,0.99485252504490518,闭环仿真数据，非实测
3.80000000,1,0.99598432210726862,1.0030445079460772,0.0080313557854627682,0.99501315216061448,闭环仿真数据，非实测
3.82000000,1,0.99612412315357779,1.0029199409273157,0.0077517536928444208,0.99516818723447131,闭环仿真数据，非实测
3.84000000,1,0.99625868936146333,1.002800460937086,0.0074826212770733314,0.99531783966001275,闭环仿真数据，非实测
3.86000000,1,0.99638822511758485,1.0026858604201396,0.007223549764830306,0.99546231065530932,闭环仿真数据，非实测
3.88000000,1,0.99651292665160573,1.0025759402860337,0.0069741466967885302,0.99560179358924505,闭环仿真数据，非实测
3.90000000,1,0.9966329823653266,1.0024705095639788,0.0067340352693467942,0.99573647429463197,闭环仿真数据，非实测
3.92000000,1,0.99674857314846788,1.0023693850717574,0.0065028537030642486,0.9958665313686933,闭环仿真数据，非实测
3.94000000,1,0.99685987268164222,1.0022723910981433,0.0062802546367155543,0.99599213646142759,闭环仿真数据，非实测
3.96000000,1,0.99696704772704059,1.0021793590982648,0.006065904545918821,0.99611345455234601,闭环仿真数据，非实测
3.98000000,1,0.9970702584073291,1.0020901274013947,0.0058594831853417961,0.9962306442160529,闭环仿真数据，非实测
4.00000000,1,0.99716965847323791,1.0020045409306477,0.0056606830535241848,0.99634385787712343,闭环仿真数据，非实测
4.02000000,1,0.99726539556030047,1.0019224509341105,0.0054692088793990568,0.99645324205471142,闭环仿真数据，非实测
4.04000000,1,0.99735761143518575,1.0018437147269323,0.0052847771296284929,0.99655893759730396,闭环仿真数据，非实测
4.06000000,1,0.99744644223204526,1.0017681954439315,0.0051071155359094789,0.99666107990802211,闭环仿真数据，非实测
4.08000000,1,0.99753201867928132,1.0016957618022881,0.0049359626414373636,0.99675979916085089,闭环仿真数据，非实测
4.10000000,1,0.9976144663171268,1.0016262878739122,0.0047710673657463953,0.99685522050816577,闭环仿真数据，非实测
4.12000000,1,0.9976939057064077,1.001559652867094,0.0046121885871845958,0.99694746427990943,闭环仿真数据，非实测
4.14000000,1,0.99777045262884989,1.0014957409170555,0.0044590947423002181,0.9970366461747554,闭环仿真数据，非实测
4.16000000,1,0.99784421827927117,1.0014344408850422,0.0043115634414576665,0.99712287744358452,闭环仿真数据，非实测
4.18000000,1,0.99791530944998952,1.0013756461656058,0.0041693811000209635,0.99720626506558496,闭环仿真数据，非实测
4.20000000,1,0.99798382870776403,1.0013192545017464,0.0040323425844719374,0.99728691191727437,闭环仿真数据，非实测
4.22000000,1,0.99804987456357175,1.0012651678075879,0.0039002508728565033,0.9973649169347315,闭环仿真数据，非实测
4.24000000,1,0.99811354163551114,1.0012132919982888,0.0037729167289777266,0.99744037526931106,闭环仿真数据，非实测
4.26000000,1,0.99817492080511205,1.0011635368268825,0.0036501583897758927,0.99751337843710663,闭环仿真数据，非实测
4.28000000,1,0.99823409936731977,1.0011158157277742,0.0035318012653604569,0.99758401446241385,闭环仿真数据，非实测
4.30000000,1,0.9982911611744103,1.0010700456666168,0.003417677651179396,0.99765236801543744,闭环仿真数据，非实测
4.32000000,1,0.99834618677408327,1.0010261469963075,0.0033076264518334675,0.99771852054447407,闭环仿真数据，非实测
4.34000000,1,0.99839925354196835,1.0009840433188586,0.0032014929160633088,0.99778255040279529,闭环仿真数据，非实测
4.36000000,1,0.99845043580877391,1.0009436613528964,0.0030991283824521876,0.99784453297044429,闭环仿真数据，非实测
4.38000000,1,0.99849980498229296,1.0009049308065667,0.00300039003541408,0.99790454077115254,闭环仿真数据，非实测
4.40000000,1,0.99854742966447774,1.000867784255618,0.002905140671044526,0.99796264358457343,闭环仿真数据，非实测
4.42000000,1,0.99859337576378104,1.0008321570264602,0.0028132484724379125,0.9980189085540222,闭环仿真数据，非实测
4.44000000,1,0.99863770660295814,1.0007979870839876,0.0027245867940837165,0.99807340028990388,闭环仿真数据，非实测
4.46000000,1,0.998680483022512,1.0007652149239794,0.002639033954976,0.99812618096900341,闭环仿真数据，非实测
4.48000000,1,0.99872176347996078,1.0007337834698835,0.0025564730400784441,0.99817731042980495,闭环仿真数据，非实测
4.50000000,1,0.99876160414509463,1.0007036379738119,0.0024767917098107439,0.99822684626400116,闭环仿真数据，非实测
4.52000000,1,0.99880005899138635,1.0006747259215731,0.002399882017227295,0.99827484390434573,闭环仿真数据，非实测
4.54000000,1,0.99883717988371201,1.0006469969415732,0.0023256402325759762,0.99832135670899724,闭环仿真数据，非实测
4.56000000,1,0.9988730166625297,1.0006204027174368,0.0022539666749405995,0.99836643604249609,闭环仿真数据，非实测
4.58000000,1,0.99890761722466215,1.0005948969041853,0.0021847655506757047,0.99841013135350964,闭环仿真数据，非实测
4.60000000,1,0.99894102760081926,1.0005704350478384,0.0021179447983614708,0.99845249024947691,闭环仿真数据，非实测
4.62000000,1,0.99897329202999408,1.0005469745082891,0.002053415940011849,0.99849355856827715,闭环仿真数据，非实测
4.64000000,1,0.99900445303085827,1.0005244743853263,0.0019910939382834503,0.99853338044704287,闭环仿真数据，非实测
4.66000000,1,0.99903455147027875,1.0005028954476742,0.0019308970594424935,0.99857199838823174,闭环仿真数据，非实测
4.68000000,1,0.99906362662907322,1.0004822000649223,0.0018727467418535593,0.99860945332306883,闭环仿真数据，非实测
4.70000000,1,0.99909171626511484,1.0004623521422347,0.0018165674697703249,0.99864578467246423,闭环仿真数据，非实测
4.72000000,1,0.99911885667389511,1.0004433170577181,0.001762286652209788,0.99868103040550837,闭环仿真数据，非实测
4.74000000,1,0.99914508274664737,1.0004250616023478,0.0017098345067052545,0.99871522709564253,闭环仿真数据，非实测
4.76000000,1,0.99917042802612954,1.0004075539223383,0.0016591439477409153,0.99874840997459735,闭环仿真数据，非实测
4.78000000,1,0.99919492476016103,1.0003907634638689,0.0016101504796779409,0.99878061298419096,闭环仿真数据，非实测
4.80000000,1,0.99921860395300555,1.0003746609200597,0.0015627920939889073,0.99881186882607076,闭环仿真数据，非实测
4.82000000,1,0.9992414954146861,1.0003592181801111,0.0015170091706278033,0.99884220900948328,闭环仿真数据，非实测
4.84000000,1,0.99926362780831679,1.0003444082805171,0.00147274438336642,0.99887166389715065,闭环仿真数据，非实测
4.86000000,1,0.99928502869553049,1.0003302053582686,0.0014299426089390277,0.99890026274932942,闭环仿真数据，非实测
4.88000000,1,0.9993057245800816,1.000316584605963,0.0013885508398367996,0.99892803376612616,闭环仿真数据，非实测
4.90000000,1,0.99932574094969517,1.000303522228748,0.0013485181006096525,0.99895500412813831,闭环仿真数据，非实测
